POSTAL,LATITUDE,LONGITUDE
460912,1.313392078507,103.946555481344
309297,1.3189417872467,103.837371433601
309314,1.31886099249219,103.837542202362
808854,1.38533178698621,103.868179489844
808855,1.38539267734881,103.868187504649
529411,1.36684842281087,103.937776357215
529414,1.36684842281087,103.937776357215
529413,1.36684842281087,103.937776357215
762965,1.42066241274882,103.826516999299
761964,1.42123219927695,103.826194232445
761962,1.42032575346907,103.825794763621
762964,1.42112704205061,103.826625719597
761965,1.42010087410372,103.826494005708
763965,1.42056422590844,103.827090915041
762962,1.4206955728468,103.82610762483
529391,1.36684842281087,103.937776357215
529388,1.36684842281087,103.937776357215
529390,1.36684842281087,103.937776357215
461914,1.31501908512726,103.94482207556
190021,1.30501456390922,103.864674954432
659839,1.35346842107271,103.741220066149
169555,1.29057222318949,103.833663072327
089808,1.2781168258963,103.838592330193
427107,1.30522816155631,103.907523575918
169558,1.29057222318949,103.833663072327
309313,1.31889798544223,103.837464014124
259384,1.31958470328528,103.811756490577
259407,1.31964196384061,103.811694586999
188332,1.30408261868314,103.8500313763
459917,1.31849276280526,103.927875304277
629546,1.30465837332905,103.666310039254
411117,1.32268355501331,103.913022311205
412117,1.32233228825057,103.913094031136
270068,1.31084413667355,103.793148897517
271068,1.31027378807376,103.793193787236
270067,1.31049760838052,103.793732082564
449972,1.3045710281472,103.908025722796
460915,1.31491722522744,103.945972378629
120437,1.31664918422922,103.762051682614
438585,1.28899993874357,103.869656314982
509906,1.35709630624257,103.965501900375
509912,1.35709630624257,103.965501900375
509919,1.35709630624257,103.965501900375
427030,1.31222193982018,103.904564129604
279035,1.31216454554039,103.792689741396
279036,1.31216454554039,103.792689741396
279037,1.31216454554039,103.792689741396
759827,1.44992123026952,103.829397162646
759828,1.44992123026952,103.829397162646
759829,1.44992123026952,103.829397162646
456255,1.31266812038344,103.930012957304
546389,1.3926249163137,103.885960142747
456254,1.31259537091441,103.930015808861
019921,1.27580060851268,103.862936192351
019916,1.27580060851268,103.862936192351
019917,1.27580060851268,103.862936192351
690096,1.34793735286897,103.736758778262
690097,1.34793735286897,103.736758778262
690098,1.34793735286897,103.736758778262
690099,1.34793735286897,103.736758778262
690090,1.34793735286897,103.736758778262
690091,1.34793735286897,103.736758778262
690092,1.34793735286897,103.736758778262
509904,1.35709630624257,103.965501900375
462915,1.31450986650245,103.946032257691
462916,1.31439316936174,103.945259803832
460916,1.31451801318179,103.944920954773
760968,1.41737004036313,103.827919722641
122437,1.31662373060985,103.762393868662
761967,1.41904444531015,103.827565007353
760967,1.41925311733324,103.828182030744
762968,1.41766486194769,103.827559452492
761968,1.4181146671519,103.827641784944
649920,1.37500619961016,103.697026181968
299165,1.32978660619863,103.820134272782
546388,1.36254760582586,103.874791354897
758941,1.43801405262269,103.825129921829
122438,1.31725205617556,103.762959005306
419383,1.32620464463369,103.915582646734
463911,1.31385449810468,103.94558812482
461911,1.31403525029124,103.946189815615
460913,1.31275165877252,103.946555613266
463912,1.31335221035622,103.945532644247
462911,1.31355090428618,103.946166080337
461915,1.31516443264412,103.945955700115
462912,1.31299426968515,103.945634034803
559890,1.36526446637777,103.861920424021
559991,1.36521406405494,103.861866274939
559992,1.36516989243392,103.861812394103
559993,1.3651275476972,103.861759116811
509905,1.35709630624257,103.965501900375
239637,1.29477065384575,103.833209033497
669779,1.36042138620852,103.761973074964
649657,1.33809844792781,103.704624110866
099634,1.25867969035326,103.819809245616
039969,1.29889797716708,103.862538779845
829949,1.41953375902479,103.908978445994
760965,1.42035426748298,103.827006178971
438662,1.29658357614391,103.885890481952
599444,1.34689430757223,103.767861218438
599445,1.34689430757223,103.767861218438
599446,1.34689430757223,103.767861218438
599447,1.34689430757223,103.767861218438
637132,1.28354928936787,103.624116353552
760964,1.42106393776938,103.82604392398
598662,1.34689430757223,103.767861218438
279216,1.32276118629116,103.784007423333
578703,1.35366630255264,103.844560733627
759830,1.44992123026952,103.829397162646
788978,1.39601248653792,103.817563198325
510592,1.37550455110335,103.949667480585
788979,1.39601248653792,103.817563198325
788980,1.39601248653792,103.817563198325
309831,1.3248571981644,103.839086213472
309830,1.32473869944088,103.839090283292
309738,1.32501772540441,103.839266824811
679350,1.39028896209381,103.772000468017
578970,1.35594269693406,103.829158372991
309651,1.32490441739295,103.839076136395
309652,1.3249498477959,103.839057826928
760966,1.4189978749557,103.827067592197
760962,1.42072583825548,103.825486479052
121438,1.31686971326399,103.762723628508
121437,1.31647266685186,103.762961522245
120438,1.31729073830566,103.762656171406
762967,1.41860347567421,103.827491616631
529387,1.36684842281087,103.937776357215
529389,1.36684842281087,103.937776357215
529415,1.36684842281087,103.937776357215
529382,1.36684842281087,103.937776357215
529383,1.36684842281087,103.937776357215
610134,1.32633889947369,103.727908876713
521279,1.34596288599597,103.951365082406
521304,1.35194526860736,103.95612264912
659957,1.36643278475598,103.74200712999
460815,1.32960093425915,103.920782857658
